reference_no,account_number,country,currency,customer_name,balance,transfer_type,date,month,weekday,time,time_range,amount
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,5069.53,POS,9/9/2021,September,Thu,10:27:14,Morning,7.49
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,11496.39,PAYMENT,9/9/2021,September,Thu,2:00:15,Morning,48
CUS-511326734,ACC-2897221629,Malaysia,MYR,Scott,3540.31,PAYMENT,9/9/2021,September,Thu,3:31:02,Morning,42
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1586.91,SALES-POS,9/9/2021,September,Thu,20:31:26,Night,17.37
CUS-134833760,ACC-1199531521,Malaysia,MYR,Billy,9876.59,SALES-POS,9/9/2021,September,Thu,14:34:23,Afternoon,35.99
CUS-2376382098,ACC-354106658,Malaysia,MYR,Christine,6210.48,POS,9/9/2021,September,Thu,4:24:28,Morning,19.7
CUS-72755508,ACC-53508546,Malaysia,MYR,Kimberly,3977.92,POS,9/9/2021,September,Thu,13:12:53,Afternoon,8.81
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,5062.57,POS,9/9/2021,September,Thu,10:54:51,Morning,6.96
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,21021.41,SALES-POS,9/9/2021,September,Thu,16:49:44,Evening,11.2
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,33609.91,POS,9/9/2021,September,Thu,3:24:58,Morning,15.12
CUS-1816693151,ACC-1523339231,Malaysia,MYR,Tim,61635.22,INTER BANK,9/9/2021,September,Thu,22:48:21,Night,88
CUS-3702001629,ACC-154431271,Malaysia,MYR,Lori,3028.55,PAYMENT,9/9/2021,September,Thu,10:28:52,Morning,50
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,6898.64,POS,9/9/2021,September,Thu,12:04:02,Afternoon,10.5
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,10816.38,POS,9/9/2021,September,Thu,19:09:38,Evening,28.54
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,33599.18,SALES-POS,9/9/2021,September,Thu,16:46:33,Evening,10.73
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,19664.78,POS,9/9/2021,September,Thu,12:18:26,Afternoon,54.32
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3266.47,SALES-POS,9/9/2021,September,Thu,14:08:27,Afternoon,15.82
CUS-4142663097,ACC-958000567,Malaysia,MYR,Sandra,7039.92,SALES-POS,9/9/2021,September,Thu,10:55:53,Morning,17.34
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,9756.63,SALES-POS,9/9/2021,September,Thu,4:05:54,Morning,241.65
CUS-325142416,ACC-1516130869,Malaysia,MYR,Jessica,3160.18,SALES-POS,9/9/2021,September,Thu,4:39:22,Morning,10.18
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,21014.44,POS,9/9/2021,September,Thu,20:34:43,Night,6.97
CUS-1892177589,ACC-1279356312,Malaysia,MYR,Tyler,6195.7,PAYMENT,9/9/2021,September,Thu,21:13:29,Night,159
CUS-2031327464,ACC-602667573,Malaysia,MYR,Michael,9042.52,PAYMENT,9/9/2021,September,Thu,5:24:35,Morning,25
CUS-2819545904,ACC-2650850707,Malaysia,MYR,Brian,109799.7,PAYMENT,9/9/2021,September,Thu,13:36:44,Afternoon,187
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,3173.48,POS,9/9/2021,September,Thu,16:49:48,Evening,24.32
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,5328.46,POS,9/9/2021,September,Thu,13:08:38,Afternoon,24.15
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3254.61,SALES-POS,9/9/2021,September,Thu,7:59:25,Morning,11.86
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3245.28,SALES-POS,9/9/2021,September,Thu,17:33:42,Evening,9.33
CUS-1499065773,ACC-1344825761,Malaysia,MYR,Sarah,19602.65,POS,9/9/2021,September,Thu,14:31:11,Afternoon,62.13
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,3153.69,SALES-POS,9/10/2021,September,Fri,14:38:11,Afternoon,19.79
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,3090.16,POS,9/10/2021,September,Fri,21:28:33,Night,63.53
CUS-495599312,ACC-4059612845,Malaysia,MYR,Jonathan,54585.07,PAYMENT,9/10/2021,September,Fri,16:46:13,Evening,77
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,20077,INTER BANK,9/10/2021,September,Fri,7:21:34,Morning,169
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,9723.63,INTER BANK,9/10/2021,September,Fri,13:13:02,Afternoon,33
CUS-1928710999,ACC-3084464802,Malaysia,MYR,Susan,6892.83,INTER BANK,9/10/2021,September,Fri,19:39:17,Evening,24
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,4744.4,PAYMENT,9/10/2021,September,Fri,0:52:00,Morning,66
CUS-2283904812,ACC-2107684084,Malaysia,MYR,Richard,5720.57,PAYMENT,9/10/2021,September,Fri,13:08:14,Afternoon,34
CUS-2650223890,ACC-1438600314,Malaysia,MYR,Maria,3450.66,PAYMENT,9/10/2021,September,Fri,21:50:44,Night,35
CUS-511326734,ACC-2897221629,Malaysia,MYR,Scott,3531.74,POS,9/10/2021,September,Fri,4:21:36,Morning,8.57
CUS-527400765,ACC-3879258709,Malaysia,MYR,Natasha,196288.47,INTER BANK,9/10/2021,September,Fri,1:04:16,Morning,51
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10348.91,SALES-POS,9/10/2021,September,Fri,16:57:49,Evening,45.28
CUS-1669695324,ACC-3481401842,Malaysia,MYR,Tiffany,4190.69,POS,9/10/2021,September,Fri,2:25:49,Morning,18.29
CUS-331942311,ACC-2265520058,Malaysia,MYR,Catherine,1910.38,SALES-POS,9/10/2021,September,Fri,3:00:28,Morning,39.64
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,20975.44,INTER BANK,9/10/2021,September,Fri,12:05:44,Afternoon,39
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3227.95,SALES-POS,9/10/2021,September,Fri,13:10:35,Afternoon,17.33
CUS-586638664,ACC-574997646,Malaysia,MYR,Mackenzie,4482.67,POS,9/10/2021,September,Fri,8:33:13,Morning,11.38
CUS-331942311,ACC-2265520058,Malaysia,MYR,Catherine,1899.58,POS,9/10/2021,September,Fri,1:18:50,Morning,10.8
CUS-325142416,ACC-1516130869,Malaysia,MYR,Jessica,3145.09,SALES-POS,9/10/2021,September,Fri,9:51:57,Morning,15.09
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,3048.42,SALES-POS,9/10/2021,September,Fri,14:40:06,Afternoon,41.74
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,2822.37,POS,9/10/2021,September,Fri,14:01:02,Afternoon,5.46
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,2550.23,SALES-POS,9/10/2021,September,Fri,13:34:53,Afternoon,46.79
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,2935.15,POS,9/10/2021,September,Fri,13:06:22,Afternoon,113.27
CUS-2688605418,ACC-1608363396,Malaysia,MYR,Robert,5928.05,SALES-POS,9/10/2021,September,Fri,8:37:08,Morning,24.35
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20691.95,SALES-POS,9/10/2021,September,Fri,0:05:15,Morning,29.64
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,6892.62,SALES-POS,9/10/2021,September,Fri,6:57:14,Morning,6.02
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19974.11,POS,9/10/2021,September,Fri,1:13:47,Morning,102.89
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1580.76,POS,9/10/2021,September,Fri,18:30:45,Evening,6.15
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10310.98,POS,9/10/2021,September,Fri,18:40:38,Evening,37.93
CUS-2505971401,ACC-2528867619,Malaysia,MYR,Abigail,9845.9,PAYMENT,9/10/2021,September,Fri,19:05:15,Evening,80
CUS-1669695324,ACC-3481401842,Malaysia,MYR,Tiffany,4163.96,SALES-POS,9/10/2021,September,Fri,7:44:53,Morning,26.73
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19942.8,POS,9/10/2021,September,Fri,10:48:03,Morning,31.31
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,2534.33,SALES-POS,9/10/2021,September,Fri,0:28:40,Morning,15.9
CUS-1005756958,ACC-2828321672,Malaysia,MYR,Stephanie,2776.22,POS,9/10/2021,September,Fri,19:29:14,Evening,17.39
CUS-497688347,ACC-211792489,Malaysia,MYR,Jacqueline,6149.31,SALES-POS,9/10/2021,September,Fri,11:27:09,Morning,121.82
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,5042.45,SALES-POS,9/10/2021,September,Fri,19:21:39,Evening,20.12
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,6886.54,SALES-POS,9/10/2021,September,Fri,21:14:53,Night,6.08
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,7918.61,PAY/SALARY,9/10/2021,September,Fri,11:08:27,Morning,1711.39
CUS-1147642491,ACC-3233697971,Malaysia,MYR,Robin,7872.61,PAYMENT,9/10/2021,September,Fri,22:36:43,Night,46
CUS-1609060617,ACC-847145727,Malaysia,MYR,Michael,54831.72,PAYMENT,9/10/2021,September,Fri,7:33:50,Morning,37
CUS-1614226872,ACC-1037050564,Malaysia,MYR,Rhonda,3724.18,PAY/SALARY,9/10/2021,September,Fri,10:06:55,Morning,892.09
CUS-3249305314,ACC-38923874,Malaysia,MYR,Ryan,37810.16,PAYMENT,9/10/2021,September,Fri,16:17:00,Evening,42
CUS-331942311,ACC-2265520058,Malaysia,MYR,Catherine,3742.72,PAY/SALARY,9/10/2021,September,Fri,12:08:44,Afternoon,1843.14
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,5025.8,SALES-POS,9/10/2021,September,Fri,9:31:01,Morning,16.65
CUS-1842679196,ACC-2305712452,Malaysia,MYR,Debra,2988.38,SALES-POS,9/10/2021,September,Fri,4:14:52,Morning,7.53
CUS-2484453271,ACC-4274272854,Malaysia,MYR,Timothy,6853.74,PAY/SALARY,9/10/2021,September,Fri,6:03:08,Morning,1640.83
CUS-2650223890,ACC-1438600314,Malaysia,MYR,Maria,4313.61,PAY/SALARY,9/10/2021,September,Fri,11:26:22,Morning,862.95
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,5012.59,SALES-POS,9/10/2021,September,Fri,4:11:25,Morning,13.21
CUS-2688605418,ACC-1608363396,Malaysia,MYR,Robert,5918.52,SALES-POS,9/10/2021,September,Fri,6:42:32,Morning,9.53
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,6884.13,SALES-POS,9/10/2021,September,Fri,3:54:47,Morning,2.41
CUS-2083971310,ACC-2681137560,Malaysia,MYR,Nathaniel,7495.12,PAY/SALARY,9/10/2021,September,Fri,11:46:14,Morning,2886.52
CUS-3142625864,ACC-1496451953,Malaysia,MYR,Ricky,13040.1,PAY/SALARY,9/10/2021,September,Fri,20:18:43,Night,2588.01
CUS-3180318393,ACC-2173390920,Malaysia,MYR,Luis,6232.5,PAY/SALARY,9/10/2021,September,Fri,20:21:49,Night,1396.23
CUS-3255104878,ACC-2615038700,Malaysia,MYR,Emily,30326.6,PAY/SALARY,9/10/2021,September,Fri,1:14:50,Morning,664.43
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,3594.17,PAY/SALARY,9/10/2021,September,Fri,19:45:29,Evening,1059.84
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,7874.68,PAY/SALARY,9/10/2021,September,Fri,0:45:04,Morning,990.55
CUS-586638664,ACC-574997646,Malaysia,MYR,Mackenzie,3972.67,PAYMENT,9/10/2021,September,Fri,3:25:09,Morning,510
CUS-325142416,ACC-1516130869,Malaysia,MYR,Jessica,3127.33,SALES-POS,9/10/2021,September,Fri,5:20:35,Morning,17.76
CUS-511326734,ACC-2897221629,Malaysia,MYR,Scott,3515.63,POS,9/10/2021,September,Fri,1:54:50,Morning,16.11
CUS-1117979751,ACC-4065652575,Malaysia,MYR,Lucas,8338.51,PAYMENT,9/10/2021,September,Fri,17:10:28,Evening,40
CUS-134833760,ACC-1199531521,Malaysia,MYR,Billy,9385.59,INTER BANK,9/10/2021,September,Fri,9:45:36,Morning,491
CUS-2031327464,ACC-602667573,Malaysia,MYR,Michael,11322.88,PAY/SALARY,9/10/2021,September,Fri,10:37:54,Morning,2280.36
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,35508.93,PAYMENT,9/10/2021,September,Fri,11:21:21,Morning,20
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,2861.15,PAYMENT,9/10/2021,September,Fri,22:22:50,Night,74
CUS-55310383,ACC-3021093232,Malaysia,MYR,Melissa,8446.1,PAY/SALARY,9/10/2021,September,Fri,16:53:37,Evening,1636.72
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,4989.78,POS,9/10/2021,September,Fri,6:05:54,Morning,22.81
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19925.45,SALES-POS,9/10/2021,September,Fri,18:54:18,Evening,17.35
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,4689.4,INTER BANK,9/10/2021,September,Fri,14:32:39,Afternoon,55
CUS-2500783281,ACC-1650504218,Malaysia,MYR,Marissa,8602.48,PAYMENT,9/10/2021,September,Fri,18:02:12,Evening,22
CUS-331942311,ACC-2265520058,Malaysia,MYR,Catherine,3685.64,POS,9/10/2021,September,Fri,11:11:27,Morning,57.08
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1565.8,POS,9/10/2021,September,Fri,5:48:56,Morning,14.96
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,4889.72,POS,9/10/2021,September,Fri,20:55:58,Night,100.06
CUS-2738291516,ACC-3317636250,Malaysia,MYR,Kenneth,10670.9,PAYMENT,9/10/2021,September,Fri,2:39:34,Morning,1965
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,4987.5,POS,9/10/2021,September,Fri,19:06:41,Evening,16.35
CUS-2376382098,ACC-354106658,Malaysia,MYR,Christine,6189.04,POS,9/10/2021,September,Fri,22:55:14,Night,21.44
CUS-1609060617,ACC-847145727,Malaysia,MYR,Michael,57686.46,PAY/SALARY,9/10/2021,September,Fri,23:35:34,Night,2854.74
CUS-1928710999,ACC-3084464802,Malaysia,MYR,Susan,6856.83,PAYMENT,9/10/2021,September,Fri,16:02:18,Evening,36
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,39563.7,PAY/SALARY,9/10/2021,September,Fri,16:38:51,Evening,4054.77
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,3541.17,PAYMENT,9/10/2021,September,Fri,3:58:14,Morning,53
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,2801.42,SALES-POS,9/10/2021,September,Fri,18:43:19,Evening,20.95
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19891.47,SALES-POS,9/10/2021,September,Fri,8:19:40,Morning,33.98
CUS-1646621553,ACC-1973887809,Malaysia,MYR,Antonio,4575.63,PAYMENT,9/10/2021,September,Fri,5:55:26,Morning,199
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,4215.44,SALES-POS,9/10/2021,September,Fri,17:57:00,Evening,27.33
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3208.68,POS,9/10/2021,September,Fri,1:26:26,Morning,19.27
CUS-3336454548,ACC-37709441,Malaysia,MYR,Charles,10290.9,PAYMENT,9/10/2021,September,Fri,2:02:37,Morning,55
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,3525.22,SALES-POS,9/10/2021,September,Fri,1:35:43,Morning,15.95
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,5264.46,PAYMENT,9/10/2021,September,Fri,8:45:54,Morning,64
CUS-2819545904,ACC-2650850707,Malaysia,MYR,Brian,109766.7,PAYMENT,9/10/2021,September,Fri,23:38:46,Night,33
CUS-3702001629,ACC-154431271,Malaysia,MYR,Lori,2967.55,PAYMENT,9/10/2021,September,Fri,18:52:17,Evening,61
CUS-4023861240,ACC-854938045,Malaysia,MYR,James,10710.38,PAYMENT,9/10/2021,September,Fri,4:18:27,Morning,106
CUS-3462882033,ACC-1056639002,Malaysia,MYR,Michael,45438.59,SALES-POS,9/10/2021,September,Fri,4:24:49,Morning,13.44
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1559.04,SALES-POS,9/10/2021,September,Fri,4:21:36,Morning,6.76
CUS-4142663097,ACC-958000567,Malaysia,MYR,Sandra,7025.23,SALES-POS,9/10/2021,September,Fri,7:26:39,Morning,14.69
CUS-2599279756,ACC-414431115,Malaysia,MYR,Amy,2852.46,SALES-POS,9/10/2021,September,Fri,18:47:21,Evening,18.84
CUS-127297539,ACC-3689607373,Malaysia,MYR,Virginia,4960.88,POS,9/10/2021,September,Fri,22:20:07,Night,26.62
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,4878.41,POS,9/10/2021,September,Fri,7:55:49,Morning,11.31
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,4862.32,POS,9/10/2021,September,Fri,8:35:52,Morning,16.09
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3187.1,POS,9/10/2021,September,Fri,21:53:47,Night,21.58
CUS-2695611575,ACC-2890243754,Malaysia,MYR,Joseph,3181.01,SALES-POS,9/10/2021,September,Fri,4:47:13,Morning,6.09
CUS-443776336,ACC-2249586092,Malaysia,MYR,Edward,7843.68,PAYMENT,9/10/2021,September,Fri,6:41:17,Morning,31
CUS-3026014945,ACC-182446574,Malaysia,MYR,Tonya,4853.46,SALES-POS,9/10/2021,September,Fri,11:25:56,Morning,8.86
CUS-4142663097,ACC-958000567,Malaysia,MYR,Sandra,7005.68,SALES-POS,9/10/2021,September,Fri,11:14:08,Morning,19.55
CUS-880898248,ACC-2970114956,Malaysia,MYR,Robert,7852.55,PAYMENT,9/10/2021,September,Fri,3:10:21,Morning,61
CUS-51506836,ACC-2673069055,Malaysia,MYR,Richard,20958.55,POS,9/11/2021,September,Sat,10:19:12,Morning,16.89
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19878.52,SALES-POS,9/11/2021,September,Sat,4:03:25,Morning,12.95
CUS-2376382098,ACC-354106658,Malaysia,MYR,Christine,6171.56,SALES-POS,9/11/2021,September,Sat,19:40:36,Evening,17.48
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1539.04,INTER BANK,9/11/2021,September,Sat,14:02:25,Afternoon,20
CUS-3336454548,ACC-37709441,Malaysia,MYR,Charles,10104.9,PAYMENT,9/11/2021,September,Sat,4:07:47,Morning,186
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,12068.41,INTER BANK,9/11/2021,September,Sat,8:35:01,Morning,17
CUS-261674136,ACC-240804743,Malaysia,MYR,Kenneth,11453.39,PHONE BANK,9/11/2021,September,Sat,20:48:32,Night,43
CUS-134193016,ACC-1788473090,Malaysia,MYR,Rachael,5108.9,INTER BANK,9/11/2021,September,Sat,8:19:17,Morning,20
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,39533.7,PAYMENT,9/11/2021,September,Sat,6:04:58,Morning,30
CUS-331942311,ACC-2265520058,Malaysia,MYR,Catherine,3582.64,PAYMENT,9/11/2021,September,Sat,9:47:55,Morning,103
CUS-1433879684,ACC-3541460373,Malaysia,MYR,Jeffrey,2483,POS,9/11/2021,September,Sat,19:58:17,Evening,25.3
CUS-1478398256,ACC-1890605467,Malaysia,MYR,Alexander,13318.36,INTER BANK,9/11/2021,September,Sat,6:03:13,Morning,42
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,2734.15,PAYMENT,9/11/2021,September,Sat,9:22:49,Morning,127
CUS-4142663097,ACC-958000567,Malaysia,MYR,Sandra,6985.68,PAYMENT,9/11/2021,September,Sat,17:51:38,Evening,20
CUS-2599279756,ACC-414431115,Malaysia,MYR,Amy,2838.28,POS,9/11/2021,September,Sat,11:54:33,Morning,14.18
CUS-2376382098,ACC-354106658,Malaysia,MYR,Christine,6150.56,PAYMENT,9/11/2021,September,Sat,3:54:40,Morning,21
CUS-1220154422,ACC-3741880913,Malaysia,MYR,Ashley,7100.8,PAYMENT,9/11/2021,September,Sat,8:30:05,Morning,131
CUS-2110742437,ACC-2270192619,Malaysia,MYR,Darren,11910.15,PAYMENT,9/11/2021,September,Sat,13:28:55,Afternoon,39
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,11902.41,PAYMENT,9/11/2021,September,Sat,17:58:35,Evening,166
CUS-2484453271,ACC-4274272854,Malaysia,MYR,Timothy,6819.74,PAYMENT,9/11/2021,September,Sat,12:53:21,Afternoon,34
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1503.04,PAYMENT,9/11/2021,September,Sat,15:50:43,Afternoon,36
CUS-1388323263,ACC-2920611728,Malaysia,MYR,Tyler,5254.89,POS,9/11/2021,September,Sat,23:21:24,Night,9.57
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,11866.41,PAYMENT,9/11/2021,September,Sat,22:51:31,Night,36
CUS-2376382098,ACC-354106658,Malaysia,MYR,Christine,6026.42,SALES-POS,9/11/2021,September,Sat,17:26:59,Evening,124.14
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10278.16,SALES-POS,9/11/2021,September,Sat,3:38:42,Morning,32.82
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1494.18,POS,9/11/2021,September,Sat,15:48:33,Afternoon,8.86
CUS-3378712515,ACC-4258502723,Malaysia,MYR,Kimberly,3513.64,SALES-POS,9/11/2021,September,Sat,3:28:38,Morning,11.58
CUS-1271030853,ACC-819621312,Malaysia,MYR,Michele,4580.4,PAYMENT,9/11/2021,September,Sat,15:23:28,Afternoon,109
CUS-2663907001,ACC-3827517394,Malaysia,MYR,Craig,39504.7,INTER BANK,9/11/2021,September,Sat,12:52:37,Afternoon,29
CUS-883482547,ACC-1710017148,Malaysia,MYR,Michelle,8721.12,PAYMENT,9/11/2021,September,Sat,15:26:49,Afternoon,54
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19833.92,POS,9/11/2021,September,Sat,10:20:46,Morning,44.6
CUS-1433879684,ACC-3541460373,Malaysia,MYR,Jeffrey,2466.89,POS,9/11/2021,September,Sat,6:27:04,Morning,16.11
CUS-164374203,ACC-1799207998,Malaysia,MYR,Susan,5898.93,SALES-POS,9/11/2021,September,Sat,2:39:42,Morning,24.94
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,11756.16,POS,9/11/2021,September,Sat,10:32:00,Morning,110.25
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1487.21,POS,9/11/2021,September,Sat,1:31:11,Morning,6.97
CUS-325142416,ACC-1516130869,Malaysia,MYR,Jessica,3114.47,POS,9/11/2021,September,Sat,18:38:51,Evening,12.86
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1464.51,SALES-POS,9/11/2021,September,Sat,11:21:58,Morning,22.7
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1454.17,POS,9/11/2021,September,Sat,6:53:51,Morning,10.34
CUS-72755508,ACC-53508546,Malaysia,MYR,Kimberly,3887.18,SALES-POS,9/11/2021,September,Sat,14:59:13,Afternoon,90.74
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,9637.13,POS,9/11/2021,September,Sat,11:25:41,Morning,86.5
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20653.54,SALES-POS,9/11/2021,September,Sat,21:02:53,Night,38.41
CUS-2370108457,ACC-2014856841,Malaysia,MYR,Patrick,263884.15,POS,9/11/2021,September,Sat,17:42:05,Evening,58.03
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1446.06,SALES-POS,9/11/2021,September,Sat,22:41:27,Night,8.11
CUS-809013380,ACC-1990648130,Malaysia,MYR,Kaitlyn,3291.55,POS,9/11/2021,September,Sat,13:08:34,Afternoon,10.65
CUS-1896554896,ACC-90814749,Malaysia,MYR,Christopher,10220.53,POS,9/11/2021,September,Sat,4:05:15,Morning,57.63
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20639.81,POS,9/11/2021,September,Sat,3:46:26,Morning,13.73
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,11711.16,PAYMENT,9/11/2021,September,Sat,8:27:34,Morning,45
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,11860.36,POS,9/11/2021,September,Sat,23:48:07,Night,9.26
CUS-860700529,ACC-1903037542,Malaysia,MYR,Jeffrey,2786.8,SALES-POS,9/11/2021,September,Sat,9:37:00,Morning,14.62
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,11845.45,POS,9/11/2021,September,Sat,18:07:38,Evening,14.91
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20633.4,POS,9/11/2021,September,Sat,16:15:18,Evening,6.41
CUS-2059096722,ACC-964839203,Malaysia,MYR,Michael,33587.74,SALES-POS,9/11/2021,September,Sat,12:19:09,Afternoon,11.44
CUS-1462656821,ACC-588564840,Malaysia,MYR,Isaiah,11821.74,POS,9/11/2021,September,Sat,3:28:41,Morning,23.71
CUS-2155701614,ACC-2231965366,Malaysia,MYR,Linda,14154.4,PAY/SALARY,9/11/2021,September,Sat,1:19:30,Morning,2443.24
CUS-3117610635,ACC-1334819143,Malaysia,MYR,Christopher,62519.84,PAY/SALARY,9/11/2021,September,Sat,1:14:58,Morning,2718.51
CUS-3395687666,ACC-1998563091,Malaysia,MYR,David,15762.36,PAYMENT,9/11/2021,September,Sat,21:56:21,Night,116
CUS-1604596597,ACC-1683215619,Malaysia,MYR,Barry,4205.76,SALES-POS,9/11/2021,September,Sat,11:01:15,Morning,9.68
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20597.48,SALES-POS,9/11/2021,September,Sat,21:52:05,Night,35.92
CUS-1790886359,ACC-1349834573,Malaysia,MYR,Matthew,9487.13,PAYMENT,9/11/2021,September,Sat,15:32:05,Afternoon,150
CUS-3129499595,ACC-1443681913,Malaysia,MYR,Ryan,3730.39,PAY/SALARY,9/11/2021,September,Sat,20:42:27,Night,996.24
CUS-3395687666,ACC-1998563091,Malaysia,MYR,David,17520.17,PAY/SALARY,9/11/2021,September,Sat,3:58:40,Morning,1757.81
CUS-2487424745,ACC-1598451071,Malaysia,MYR,Diana,1417.32,SALES-POS,9/11/2021,September,Sat,10:22:34,Morning,28.74
CUS-3255104878,ACC-2615038700,Malaysia,MYR,Emily,30319.43,POS,9/11/2021,September,Sat,1:45:10,Morning,7.17
CUS-2206365095,ACC-1652235822,Malaysia,MYR,Renee,20548.2,SALES-POS,9/11/2021,September,Sat,0:44:40,Morning,49.28
CUS-1196156254,ACC-3485804958,Malaysia,MYR,Jessica,19794.92,PAYMENT,9/11/2021,September,Sat,21:46:58,Night,39
CUS-1842679196,ACC-2305712452,Malaysia,MYR,Debra,3749.71,PAY/SALARY,9/11/2021,September,Sat,3:09:32,Morning,761.33
CUS-3180318393,ACC-2173390920,Malaysia,MYR,Luis,6204.5,PAYMENT,9/11/2021,September,Sat,6:53:00,Morning,28
